Country,Year,childMortalityRate,GDP_per_Capita,lifeExpectancy,totalPopulationPoverty,birthRate,percentage_of_totalUrbanPopulation,percentageUsage_of_safely_managed_drinking_water,totalHealthcareExpenditure
Dominican Republic,2015,3.5062594,15145.47,72.982,263786.0,20.538,78.566,44.271854,4.72
Dominican Republic,2016,3.5082679,15967.202,72.889,213728.0,20.239,79.436,44.384415,4.58
Dominican Republic,2017,3.5048192,16524.533,73.37,106637.0,20.009,80.277,44.49238,4.49
Dominican Republic,2018,3.4823208,17484.121,73.555,89950.0,19.848,81.074,44.59396,4.13
Dominican Republic,2019,3.4416814,18171.06,73.112,90612.0,19.43,81.828,44.68936,4.24
Dominican Republic,2020,3.3859172,16768.426,72.636,105533.0,18.957,82.54,44.778786,4.94
Dominican Republic,2021,3.3183346,18626.078,71.757,94916.0,18.571,83.213,44.86266,4.92
Ecuador,2000,2.9485033,8211.711,72.09,3554884.0,25.645,60.299,58.20305,3.33
Ecuador,2003,2.5416398,8670.211,73.632,1970596.0,24.18,61.316,59.74421,5.44
Ecuador,2004,2.4371164,9220.325,73.868,2038624.0,23.73,61.514,60.221443,5.57
Ecuador,2005,2.3414297,9542.225,73.909,1625344.0,23.317,61.711,60.698006,5.6
Ecuador,2006,2.2492657,9792.422,74.01,1142268.0,22.968,61.907,61.173904,5.71
Ecuador,2007,2.1579041,9836.419,74.226,1214100.0,22.604,62.104,61.64964,5.43
Ecuador,2008,2.0665915,10284.954,74.709,1089282.0,22.501,62.3,62.124714,5.47
Ecuador,2009,1.9765043,10170.651,74.901,1077770.0,22.427,62.495,62.599125,5.8
Ecuador,2010,1.8880905,10355.822,75.188,851139.0,21.887,62.69,63.073124,6.22
Ecuador,2011,1.80474,10988.722,75.179,711480.0,21.78,62.851,63.538517,6.58
Ecuador,2012,1.7259706,11424.152,75.486,691068.0,20.944,62.988,63.9978,6.86
Ecuador,2013,1.6533413,11806.924,75.832,509596.0,19.656,63.125,64.456795,6.88
Ecuador,2014,1.589333,12073.811,76.141,420591.0,18.896,63.261,64.91525,6.83
Ecuador,2015,1.5315703,11908.216,76.222,557150.0,18.357,63.398,65.37367,7.61
Ecuador,2016,1.4812467,11587.825,76.094,587720.0,17.622,63.534,65.83156,7.42
Ecuador,2017,1.4350747,11679.431,76.22,536515.0,17.677,63.67,66.181175,7.54
Ecuador,2018,1.3918806,11608.419,77.248,563472.0,17.523,63.821,66.3947,7.83
Ecuador,2019,1.3472164,11390.217,77.286,621528.0,16.924,63.986,66.609856,7.77
Ecuador,2020,1.3024747,10356.975,72.004,1146644.0,16.391,64.166,66.82667,8.36
Ecuador,2021,1.2582484,10668.758,72.746,637725.0,15.882,64.361,67.0449,8.29
Estonia,2003,0.85231304,22049.684,71.923,34398.0,9.519,68.989,92.67468,5.14
Estonia,2004,0.7800495,23691.152,72.375,14700.0,10.24,68.862,93.01373,5.34
Estonia,2005,0.7136913,26096.988,73.028,10996.0,10.608,68.735,93.35693,5.3
Estonia,2006,0.65279573,28814.92,73.2,11097.0,11.079,68.607,93.70418,4.97
Estonia,2007,0.59711915,31140.58,73.153,5702.0,11.775,68.479,94.05564,5.18
Estonia,2008,0.5462929,29621.764,74.279,5164.0,11.999,68.351,94.41134,5.96
Estonia,2009,0.5003618,25337.176,75.152,7407.0,11.837,68.223,94.77131,6.84
Estonia,2010,0.45930743,26015.746,75.882,10548.0,11.883,68.094,95.13546,6.59
Estonia,2011,0.42298976,27990.137,76.346,13004.0,11.113,67.965,95.50393,6.08
Estonia,2012,0.3907141,28997.322,76.416,9784.0,10.658,67.974,95.8874,6.1
Estonia,2013,0.36194497,29525.12,77.252,11330.0,10.308,68.122,96.281944,6.28
Estonia,2014,0.33550698,30494.096,77.11,10918.0,10.346,68.269,96.67542,6.36
Estonia,2015,0.31140894,31038.805,77.665,7893.0,10.512,68.416,96.8461,6.64
Estonia,2016,0.28880772,32008.934,77.763,6185.0,10.66,68.563,96.877945,6.7
Estonia,2017,0.26740557,33821.934,78.181,3540.0,10.478,68.717,96.91005,6.6
Estonia,2018,0.24729237,34979.867,78.334,3288.0,10.824,68.88,96.94275,6.69
Estonia,2019,0.22878876,36153.434,78.773,7390.0,10.611,69.051,96.97601,6.82
Estonia,2020,0.21267398,35883.266,78.893,4636.0,9.954,69.229,96.99839,7.58
Estonia,2021,0.19933052,38717.695,77.409,4116.0,9.85,69.415,97.00867,7.49
Ethiopia,2004,11.578604,781.9135,53.735,26411630.0,42.712,15.504,5.9760747,4.31
Ethiopia,2010,8.247439,1236.4794,59.709,27838164.0,36.571,17.319,7.7429366,5.47
Ethiopia,2015,6.305387,1750.6727,63.592,28032298.0,33.331,19.428,9.841515,3.82
Fiji,2002,2.2634604,9618.807,65.492,14333.0,24.339,48.692,39.43084,2.98
Fiji,2008,2.3185093,9961.513,66.32,9235.0,23.293,51.146,40.0519,3.18
Fiji,2013,2.0950284,10830.61,66.545,3323.0,21.495,53.706,40.703392,3.2
Fiji,2019,2.5537543,13241.546,67.009,12112.0,19.226,56.75,41.482864,4.25
Finland,2000,0.42790955,39894.195,77.671,0.0,10.939,82.183,93.81033,7.09
Finland,2003,0.39675093,42168.695,78.533,2569.0,10.832,82.638,95.00154,7.94
Finland,2004,0.38638452,43724.965,78.846,2061.0,11.0,82.772,95.398605,8.06
Finland,2005,0.3745586,44786.91,78.971,2902.0,10.975,82.905,95.79568,8.29
Finland,2006,0.36112463,46412.2,79.373,4233.0,11.124,83.037,96.19274,8.28
Finland,2007,0.34638137,48664.266,79.391,3371.0,11.07,83.168,96.58981,8.08
Finland,2008,0.33112594,48817.99,79.695,2862.0,11.156,83.299,96.98688,8.34
Finland,2009,0.31589705,44662.1,79.831,2801.0,11.267,83.429,97.38394,9.16
Finland,2010,0.30116764,45874.66,80.012,2888.0,11.3,83.77,97.78101,9.14
Finland,2011,0.28724524,46825.824,80.392,2554.0,11.086,84.313,98.17808,9.22
Finland,2012,0.27462,45952.246,80.508,2855.0,10.931,84.841,98.57516,9.59
Finland,2013,0.26369187,45328.574,80.869,4631.0,10.645,85.125,98.97222,9.81
Finland,2014,0.25471923,44976.777,81.055,3614.0,10.425,85.175,99.36929,9.78
Finland,2015,0.24768817,45072.59,81.377,3847.0,10.074,85.225,99.63062,9.65
Finland,2016,0.24234061,46206.79,81.303,2596.0,9.574,85.275,99.631874,9.38
Finland,2017,0.2386919,47570.133,81.497,3623.0,9.102,85.325,99.633125,9.13
Finland,2018,0.23623681,48048.523,81.626,3131.0,8.61,85.382,99.634544,9.05
Finland,2019,0.2343919,48583.434,81.864,2144.0,8.258,85.446,99.636154,9.17
Finland,2020,0.23298152,47371.22,81.822,1527.0,8.398,85.517,99.637924,9.63
Finland,2021,0.23201485,48614.82,81.814,1183.0,8.931,85.596,99.6399,10.25
France,2000,0.53862524,39726.49,79.044,0.0,13.132,75.871,97.35588,9.58
France,2001,0.52511245,40220.1,79.221,0.0,12.983,76.127,97.352356,9.71
France,2002,0.5097707,40381.46,79.411,0.0,12.723,76.38,97.34887,10.02
France,2003,0.49289736,40425.637,79.419,97966.0,12.624,76.632,97.345406,10.08
France,2004,0.47647318,41265.125,80.336,31186.0,12.638,76.883,97.46617,10.16
France,2005,0.46260357,41638.03,80.337,27206.0,12.626,77.13,97.58779,10.21
France,2006,0.45226115,42362.984,80.745,17580.0,12.885,77.377,97.71021,10.39
France,2007,0.44400245,43123.5,80.96,9519.0,12.624,77.621,97.83345,10.32
France,2008,0.4361607,42993.06,81.039,6240.0,12.728,77.868,97.95746,10.5
France,2009,0.42856246,41544.023,81.163,28699.0,12.631,78.117,98.08226,11.29
France,2010,0.42135924,42145.684,81.405,56833.0,12.692,78.369,98.20785,11.23
France,2011,0.41528717,42862.414,81.781,16848.0,12.448,78.622,98.33426,11.18
France,2012,0.41142678,42789.05,81.739,40023.0,12.326,78.878,98.46149,11.3
France,2013,0.41098404,42813.934,81.979,39859.0,12.131,79.135,98.589554,11.4
France,2014,0.41342267,43021.395,82.437,12386.0,12.063,79.394,98.718445,11.54
France,2015,0.4175338,43345.785,82.149,88879.0,11.711,79.655,98.8482,11.45
France,2016,0.42190027,43705.15,82.401,38784.0,11.441,79.917,98.97879,11.47
France,2017,0.42492956,44577.066,82.439,10632.0,11.099,80.18,99.110245,11.35
France,2018,0.4250307,45245.96,82.568,14216.0,10.947,80.444,99.24255,11.21
France,2019,0.42251903,45922.793,82.73,34670.0,10.826,80.709,99.37574,11.09
France,2020,0.41840225,42344.945,82.199,77636.0,10.56,80.975,99.50978,12.13
France,2021,0.413148,44941.438,82.322,38190.0,10.627,81.242,99.64471,12.31
Gambia,2003,9.959146,2089.621,58.223,800622.0,39.728,50.555,25.666456,5.33
Gambia,2010,7.3291044,2172.1938,61.167,579334.0,38.872,55.662,35.05232,4.12
Gambia,2015,5.948455,1905.823,62.971,304174.0,35.746,59.228,42.348812,3.18
Gambia,2020,4.89272,2042.6202,64.418,444721.0,31.525,62.582,46.495304,3.73
Georgia,2000,3.635304,4919.232,70.091,933659.0,12.452,52.638,64.11659,7.19
Georgia,2001,3.3851635,5236.2227,70.371,923644.0,12.248,52.398,64.06283,7.17
Georgia,2002,3.1258178,5572.622,70.438,504857.0,12.206,52.441,64.14716,7.81
Georgia,2003,2.8624902,6230.822,71.377,511715.0,12.132,52.83,64.3997,8.03
Georgia,2004,2.6009612,6632.8145,71.011,485891.0,12.326,53.218,64.65125,8.09
Georgia,2005,2.3509667,7315.198,70.689,502746.0,12.563,53.605,64.90184,8.08
Georgia,2006,2.1165419,8049.9062,70.983,488543.0,12.906,53.992,65.151955,7.63
Georgia,2007,1.9041771,9109.897,70.985,548027.0,13.591,54.379,65.40159,7.44
Georgia,2008,1.7154684,9358.614,70.949,478996.0,14.697,54.765,65.650246,8.44
Georgia,2009,1.5532651,9097.421,71.058,462609.0,15.939,55.15,65.89795,9.57
Georgia,2010,1.4149396,9735.158,71.732,543929.0,15.638,55.535,66.14517,9.07
Georgia,2011,1.3021834,10535.907,72.485,503421.0,14.987,55.919,66.39143,8.01
Georgia,2012,1.2115719,11294.861,72.672,397730.0,14.856,56.303,66.63722,8.05
Georgia,2013,1.1415465,11738.51,73.025,300340.0,15.065,56.685,66.88157,7.88
Georgia,2014,1.0886471,12254.126,73.105,227890.0,16.09,57.067,67.12544,7.9
Georgia,2015,1.0492642,12605.14,73.241,181775.0,16.021,57.448,67.368355,7.42
Georgia,2016,1.0214412,12963.744,73.136,183146.0,15.818,57.837,67.61462,8.0
Georgia,2017,1.0005869,13589.707,73.435,232250.0,14.905,58.231,67.8628,7.06
Georgia,2018,0.984196,14253.409,73.985,207162.0,14.334,58.632,68.113815,7.11
Georgia,2019,0.9702479,14989.258,74.165,180377.0,13.588,59.039,68.367195,6.66
Georgia,2020,0.9576086,13966.326,73.509,216173.0,13.053,59.453,68.62339,8.43
Georgia,2021,0.9456889,15486.659,71.635,203418.0,12.881,59.872,68.88146,8.42
Germany,2000,0.53565174,42928.18,78.056,0.0,9.355,74.965,99.8429,9.89
Germany,2001,0.52174723,43576.637,78.402,0.0,8.964,75.17,99.8429,9.92
Germany,2002,0.5091867,43417.31,78.475,0.0,8.769,75.374,99.8429,10.18
Germany,2003,0.49714905,43089.473,78.536,0.0,8.639,75.577,99.84291,10.4
Germany,2004,0.48499998,43605.277,79.119,0.0,8.655,75.779,99.84935,10.15
Germany,2005,0.47274175,43949.29,79.254,0.0,8.437,75.98,99.85583,10.31
Germany,2006,0.46045408,45678.082,79.586,0.0,8.4,76.179,99.862335,10.18
Germany,2007,0.44851813,47100.61,79.731,0.0,8.349,76.378,99.86888,10.05
Germany,2008,0.4371811,47643.223,79.816,0.0,8.336,76.575,99.87546,10.25
Germany,2009,0.42686749,45044.49,79.915,0.0,8.16,76.771,99.87845,11.24
Germany,2010,0.41774482,46999.24,80.081,0.0,8.373,76.966,99.88153,11.1
Germany,2011,0.4100019,49757.926,80.355,0.0,8.272,77.16,99.884705,10.78
Germany,2012,0.4038357,49872.45,80.502,0.0,8.421,77.17,99.88772,10.85
Germany,2013,0.3990395,49954.17,80.454,0.0,8.387,77.18,99.89073,11.0
Germany,2014,0.39559397,50845.527,80.906,0.0,8.734,77.19,99.89375,11.03
Germany,2015,0.39279786,51159.297,80.566,0.0,8.925,77.2,99.896774,11.19
Germany,2016,0.38954037,51879.67,80.837,0.0,9.524,77.224,99.89984,11.24
Germany,2017,0.38521776,53071.457,80.937,202061.0,9.439,77.261,99.90295,11.34
Germany,2018,0.37992954,53431.395,80.875,0.0,9.448,77.312,99.90611,11.48
Germany,2019,0.37404504,53884.375,81.189,207383.0,9.32,77.376,99.90935,11.72
Germany,2020,0.36800098,51780.027,81.004,202743.0,9.269,77.453,99.91265,12.69
Ghana,2005,8.344907,3075.9626,59.638,9725133.0,34.403,47.308,17.23668,3.63
Ghana,2012,6.33343,4402.546,61.995,7037056.0,32.519,52.073,28.129812,4.01
Ghana,2016,5.299418,4662.011,63.522,7576500.0,30.172,54.749,35.01281,3.39
Greece,2000,0.6399519,29133.713,78.442,53284.0,9.897,72.716,99.15239,7.24
Greece,2003,0.51937497,32981.207,79.085,54454.0,9.829,73.689,99.35515,8.45
Greece,2004,0.48606247,34564.76,79.35,70314.0,9.829,74.073,99.42153,8.09
Greece,2005,0.45753407,34670.035,79.65,37199.0,9.904,74.452,99.48649,8.56
Greece,2006,0.43399104,36519.89,79.76,60911.0,10.16,74.827,99.47334,8.26
Greece,2007,0.41614953,37619.496,79.662,55161.0,10.165,75.199,99.44517,8.4
Greece,2008,0.4044153,37394.01,80.105,38157.0,10.625,75.568,99.41644,8.83
Greece,2009,0.3981642,35691.793,80.368,69600.0,10.615,75.932,99.38721,9.41
Greece,2010,0.39665443,33693.21,80.573,108218.0,10.333,76.292,99.35745,9.6
Greece,2011,0.3992412,30318.404,80.625,124699.0,9.6,76.649,99.3272,9.19
Greece,2012,0.40486807,28322.572,80.422,160807.0,9.121,77.004,99.29645,8.92
Greece,2013,0.41238594,27810.912,81.067,104737.0,8.61,77.355,99.2652,8.44
Greece,2014,0.42012048,28129.96,81.12,164823.0,8.482,77.702,99.233475,7.89
Greece,2015,0.42545146,28260.387,80.789,148256.0,8.507,78.046,99.18443,8.22
Greece,2016,0.42687955,28239.92,81.269,111984.0,8.632,78.387,99.13364,8.45
Greece,2017,0.42485183,28604.861,80.961,93864.0,8.234,78.724,99.08283,8.14
Greece,2018,0.41984433,29141.174,81.495,14979.0,8.054,79.058,99.032036,8.12
Greece,2019,0.41287726,29720.17,81.349,73931.0,7.798,79.388,98.98124,8.2
Greece,2020,0.40513316,27009.207,81.536,86284.0,7.921,79.715,98.93044,9.5
Greece,2021,0.39742193,29630.93,80.531,59937.0,8.144,80.038,98.87964,9.17
Guatemala,2000,5.21505,6499.8833,67.102,1113518.0,34.708,45.332,46.81889,5.4
Guatemala,2006,4.100584,6972.382,68.79,1539367.0,30.024,47.21,49.712692,6.36
Guatemala,2014,2.949849,7939.3745,70.942,1457361.0,26.467,49.634,53.69085,5.89
Guinea-Bissau,2002,16.252876,1628.7303,51.608,683551.0,41.564,37.004,18.36966,3.97
Guinea-Bissau,2010,11.439409,1697.4956,56.999,1045102.0,38.308,40.111,20.731943,5.27
Guinea-Bissau,2018,8.26713,1851.8866,61.652,421193.0,32.374,43.36,22.985617,7.28
Guinea-Bissau,2021,7.448476,1831.3832,61.653,543754.0,30.969,44.617,23.775919,8.22
Honduras,2001,3.5697255,4058.1116,68.491,1356435.0,33.357,45.964,41.871067,5.93
Honduras,2002,3.4109788,4101.277,68.714,1544041.0,32.375,46.61,42.148388,6.24
Honduras,2003,3.261933,4179.423,68.874,1908460.0,31.355,47.267,43.520744,6.89
Honduras,2004,3.120899,4330.7393,69.05,1877823.0,30.487,47.927,44.92496,6.85
Honduras,2005,2.9899192,4482.758,69.198,1896224.0,29.613,48.585,46.360733,7.5
Honduras,2006,2.8677,4665.767,69.364,1637499.0,28.743,49.245,47.828735,7.86
Honduras,2007,2.7529683,4842.423,69.539,1239623.0,28.114,49.905,49.32892,8.08
Honduras,2008,2.6482396,4936.869,69.657,1235038.0,27.525,50.566,50.86167,8.6
Honduras,2009,2.5496974,4714.679,69.823,1019936.0,26.96,51.225,52.42657,9.0
Honduras,2010,2.4565208,4790.1094,69.77,1166415.0,26.316,51.885,54.0244,8.73
Honduras,2011,2.3684556,4874.8735,70.116,1235009.0,25.776,52.543,55.65461,8.79
Honduras,2012,2.28465,4978.074,70.46,1494061.0,25.306,53.202,57.31811,8.66
Honduras,2013,2.2036746,5020.937,70.765,1305434.0,24.803,53.858,59.013924,8.48
Honduras,2014,2.1233883,5079.7036,71.032,1212377.0,24.388,54.514,60.74301,7.91
Honduras,2015,2.0475605,5180.1865,71.323,1206199.0,24.084,55.165,62.13795,7.48
Honduras,2016,1.9734819,5287.253,71.615,1381937.0,23.804,55.813,62.596836,7.71
Honduras,2017,1.903655,5447.6987,71.805,1333849.0,23.504,56.457,63.051792,7.01
Honduras,2018,1.8392136,5561.2627,72.001,1393872.0,23.392,57.096,63.502495,7.23
Honduras,2019,1.7728927,5613.6606,72.124,1269053.0,23.111,57.73,63.948986,7.3
Hungary,2004,0.7946959,23358.887,72.906,10580.0,9.451,65.896,86.74695,7.76
Hungary,2005,0.75450414,24410.48,72.865,73081.0,9.712,66.365,86.78802,7.98
Hungary,2006,0.7177157,25413.277,73.344,13864.0,9.931,66.895,86.834435,7.78
Hungary,2007,0.6833094,25523.275,73.431,15078.0,9.768,67.421,86.88051,7.2
Hungary,2008,0.65208787,25824.693,73.957,2135.0,9.87,67.943,86.92622,7.09
Hungary,2009,0.62568307,24158.207,74.179,6494.0,9.628,68.46,86.971504,7.22
Hungary,2010,0.60427374,24473.463,74.519,7179.0,9.09,68.911,87.011,7.45
Hungary,2011,0.5876497,25001.086,74.923,9130.0,8.957,69.358,87.05015,7.48
Hungary,2012,0.5735917,24816.346,75.183,32316.0,9.08,69.678,87.07818,7.41
Hungary,2013,0.5568561,25333.33,75.683,17837.0,9.038,69.953,88.59905,7.23
Hungary,2014,0.53329676,26476.717,75.849,64889.0,9.362,70.227,90.11402,7.05
Hungary,2015,0.5045356,27523.68,75.654,61633.0,9.348,70.5,91.623116,6.85
Hungary,2016,0.47483045,28212.613,76.157,132364.0,9.619,70.779,93.12667,6.99
Hungary,2017,0.44804698,29496.164,76.007,59635.0,9.523,71.062,94.62444,6.74
Hungary,2018,0.42657104,31117.28,76.205,20287.0,9.381,71.351,96.14339,6.58
Hungary,2019,0.41226634,32645.664,76.455,29480.0,9.342,71.644,97.62955,6.28
Hungary,2020,0.40425897,31232.102,75.73,34269.0,9.546,71.942,99.10948,7.29
Hungary,2021,0.40037566,33583.785,74.185,38994.0,9.654,72.245,100.0,7.38
Iceland,2003,0.3418755,43095.355,80.768,0.0,14.372,92.789,91.76119,9.73
Iceland,2004,0.3255657,46051.742,80.721,497.0,14.494,92.914,92.296394,9.33
Iceland,2005,0.31149548,48104.652,81.169,110.0,14.311,93.037,92.8316,8.95
Iceland,2006,0.29948768,49956.848,80.938,446.0,14.385,93.159,93.36679,8.56
Iceland,2007,0.289581,52827.01,81.093,251.0,14.416,93.278,93.90199,8.35
Iceland,2008,0.28102106,52999.438,81.244,193.0,15.12,93.395,94.43718,8.34
Iceland,2009,0.27422592,48770.95,81.417,310.0,15.901,93.511,94.97238,8.78
Iceland,2010,0.26907417,47457.62,81.594,475.0,15.478,93.574,95.507576,8.36
Iceland,2011,0.26540798,48186.168,81.972,393.0,14.179,93.587,96.04278,8.2
Iceland,2012,0.26317316,48440.254,82.346,108.0,14.138,93.6,96.57797,8.18
Iceland,2013,0.26178703,50168.688,81.743,152.0,13.356,93.633,97.11317,8.18
Iceland,2014,0.2614106,50450.742,82.43,0.0,13.301,93.667,97.64837,8.23
Iceland,2015,0.26187232,52142.934,82.164,114.0,12.476,93.7,98.18356,8.07
Iceland,2016,0.26303232,54665.766,81.829,0.0,11.96,93.735,98.71876,8.1
Iceland,2017,0.2646586,55638.492,82.241,0.0,11.655,93.773,99.25396,8.26
Indonesia,2000,5.204808,5621.262,66.292,93840888.0,21.688,42.002,23.541845,1.85
Indonesia,2001,4.96749,5744.494,66.583,87575704.0,21.386,42.783,23.87744,2.12
Indonesia,2002,4.7436457,5921.0776,66.954,51622976.0,21.107,43.568,24.211277,1.98
Indonesia,2003,4.5341964,6121.666,67.134,50913832.0,20.834,44.356,24.543207,2.25
Indonesia,2004,4.929244,6348.2944,65.521,54776048.0,20.796,45.149,24.873476,2.12
Indonesia,2005,4.151352,6625.6147,67.531,46058996.0,21.018,45.942,25.201418,2.53
Indonesia,2006,3.9767678,6899.851,67.664,60632296.0,20.943,46.738,25.527418,2.62
Indonesia,2007,3.8093953,7242.018,67.914,50614800.0,20.968,47.535,25.85121,2.82
Indonesia,2008,3.6550174,7578.205,68.085,45671560.0,20.511,48.335,26.173037,2.55
Indonesia,2009,3.5087895,7828.809,68.267,45413536.0,20.375,49.134,26.492393,2.62
Indonesia,2010,3.3675606,8212.635,68.364,40154824.0,20.362,49.914,26.807102,2.79
Indonesia,2011,3.2329128,8610.529,68.629,34847540.0,20.611,50.595,27.107656,2.99
Indonesia,2012,3.1052136,9015.801,68.862,26466610.0,20.41,51.276,27.406214,2.91
Indonesia,2013,2.9825063,9402.108,69.064,27375396.0,19.643,51.955,27.70254,2.87
Indonesia,2014,2.8633933,9759.025,69.292,24809924.0,19.091,52.635,27.99699,2.96
Indonesia,2015,2.7500985,10121.841,69.52,21897018.0,18.569,53.313,28.289217,2.92
Indonesia,2016,2.6426508,10519.295,69.733,17461084.0,18.138,53.989,28.579231,3.02
Indonesia,2017,2.5449986,10941.921,69.953,11379131.0,17.54,54.659,28.866594,2.9
Indonesia,2018,2.4504282,11397.432,70.08,11777847.0,17.146,55.325,29.151558,2.87
Indonesia,2019,2.361282,11857.789,70.349,9045612.0,16.909,55.985,29.433916,2.88
Indonesia,2020,2.2797995,11515.681,68.817,7682502.0,16.674,56.641,29.713915,3.42
Indonesia,2021,2.2010553,11859.437,67.452,7823084.0,16.417,57.29,29.991253,3.71
Iran,2005,2.6525836,13328.956,72.446,719146.0,16.385,67.558,91.43886,5.3
Iran,2006,2.479654,13780.728,72.895,607238.0,16.725,68.239,91.64402,5.16
Iran,2009,2.0449762,14473.833,74.041,1112372.0,17.157,70.045,92.20852,6.11
Iran,2011,1.8347286,15302.202,74.721,386033.0,17.673,71.2,92.56273,6.1
Iran,2012,1.7487679,14541.85,75.039,197071.0,18.138,71.755,92.73255,6.12
Iran,2013,1.6753906,14113.458,75.349,227038.0,18.531,72.295,92.89769,5.55
Iran,2014,1.608341,14538.521,75.635,495452.0,18.828,72.83,93.05934,6.35
Iran,2015,1.5458958,14010.858,75.907,329166.0,18.879,73.358,93.21733,7.53
Iran,2016,1.4851074,14968.595,76.155,371993.0,18.787,73.88,93.37181,7.99
Iran,2017,1.431382,15163.292,76.396,279248.0,18.045,74.394,93.52266,7.83
Iran,2018,1.3852704,14691.185,76.621,576135.0,16.664,74.898,93.669716,7.74
Iran,2019,1.3367398,14084.354,76.855,629960.0,14.918,75.391,93.81299,6.27
Iran,2020,1.2892803,14432.362,74.141,709492.0,14.008,75.874,93.95266,5.4
Iran,2021,1.2443787,15004.6875,73.752,574535.0,13.687,76.345,94.08863,5.77
Iraq,2006,3.8990593,7292.887,64.029,10096.0,34.964,68.819,53.08807,2.49
Iraq,2012,3.259808,9251.982,68.827,30056.0,34.833,69.432,55.97191,2.69
Ireland,2000,0.7134789,48441.7,76.535,6784.0,14.3,59.155,64.429375,5.9
Ireland,2002,0.6490278,52279.566,77.59,9242.0,15.255,59.649,64.64604,6.67
Ireland,2003,0.6040475,52985.02,78.1,5101.0,15.296,59.925,64.77273,7.01
Ireland,2004,0.5593556,55556.625,78.503,2121.0,15.075,60.202,64.89963,7.22
Ireland,2005,0.51968527,57479.406,78.909,903.0,14.597,60.477,69.56672,7.64
Ireland,2006,0.4868588,58741.188,79.15,17027.0,15.061,60.738,74.17241,7.52
Ireland,2007,0.46219784,60097.656,79.563,4333.0,16.023,60.94,78.70413,7.81
Ireland,2008,0.4438304,56244.406,79.788,8104.0,16.711,61.141,83.194534,9.13
Ireland,2009,0.4292655,52838.914,80.095,22251.0,16.766,61.342,87.644104,10.52
Ireland,2010,0.41707182,53436.22,80.599,24751.0,16.597,61.542,92.05278,10.52
Ireland,2011,0.40642136,53885.113,80.727,24959.0,16.252,61.742,94.9312,10.61
Ireland,2012,0.39697695,53587.67,80.852,15409.0,15.699,61.942,95.02116,10.6
Ireland,2013,0.38812965,53932.387,81.065,31545.0,14.989,62.141,95.110634,10.28
Ireland,2014,0.3787987,58266.586,81.406,18116.0,14.472,62.34,95.19962,9.51
Ireland,2015,0.36879465,71845.44,81.533,17286.0,13.952,62.538,95.28813,7.34
Ireland,2016,0.35852614,72293.21,81.684,6407.0,13.427,62.737,95.37614,7.47
Ireland,2017,0.34819865,78168.97,82.103,11691.0,12.844,62.947,95.46347,7.13
Ireland,2018,0.33883157,83746.15,82.123,191.0,12.511,63.17,95.55008,6.5
Ireland,2019,0.33133116,86984.984,82.411,2862.0,11.989,63.405,95.70192,6.71
Ireland,2020,0.32509094,91791.44,82.39,7194.0,11.338,63.653,95.85354,7.11
Ireland,2021,0.31930262,104671.875,81.861,3198.0,11.945,63.912,95.995834,6.72
Israel,2001,0.6612077,29865.87,79.479,16032.0,21.244,91.267,99.77214,7.02
Israel,2002,0.63474584,29236.936,79.514,31564.0,21.38,91.33,99.75787,6.92
Israel,2003,0.6086338,29114.041,79.819,30954.0,21.693,91.393,99.743614,6.86
Israel,2004,0.5825338,29972.48,80.305,33986.0,21.117,91.456,99.72934,6.8
Israel,2005,0.556964,30666.16,80.394,33494.0,20.661,91.518,99.71506,6.9
Israel,2006,0.5329204,31810.797,80.786,15868.0,20.865,91.58,99.70076,6.71
Israel,2007,0.5110647,33136.22,80.953,35313.0,20.97,91.641,99.686455,6.7
Israel,2008,0.49095368,33611.07,81.283,35339.0,21.237,91.702,99.67215,6.83
Israel,2009,0.472809,33107.035,81.818,36801.0,21.4,91.763,99.65783,6.92
Israel,2010,0.456254,34350.45,81.974,35084.0,21.802,91.826,99.64351,6.89
Israel,2011,0.44101372,35596.754,81.989,17921.0,21.506,91.892,99.62918,6.84
Israel,2012,0.42686754,35849.883,81.985,38698.0,21.588,91.96,99.614845,6.98
Israel,2013,0.41400343,36740.797,82.354,38248.0,21.289,92.031,99.60051,6.96
Israel,2014,0.40274087,37454.81,82.361,40457.0,21.397,92.104,99.58617,7.05
Israel,2015,0.39257887,37632.82,82.254,41385.0,21.266,92.179,99.571815,7.02
Israel,2016,0.38292587,38570.87,82.612,20630.0,21.217,92.256,99.557465,7.1
Israel,2017,0.37386528,39448.14,82.699,39857.0,21.107,92.336,99.5431,7.18
Israel,2018,0.36527908,40270.426,82.918,44127.0,20.799,92.418,99.528725,7.23
Israel,2019,0.35739166,41151.008,82.905,65668.0,20.187,92.501,99.51434,7.17
Israel,2020,0.35041845,39680.664,82.7,41446.0,19.435,92.587,99.499954,7.71
Israel,2021,0.34474105,42379.156,82.517,22700.0,19.87,92.674,99.485565,7.9
Italy,2000,0.5570818,43053.934,79.607,711501.0,9.442,67.222,94.76838,7.57
Italy,2002,0.504881,43915.387,80.112,854904.0,9.332,67.382,95.20594,7.87
Italy,2003,0.48285398,43781.22,80.191,440970.0,9.354,67.501,95.424866,7.83
Italy,2004,0.4635741,44118.035,81.017,348720.0,9.62,67.62,95.6439,8.17
Italy,2005,0.4472974,44260.83,81.02,375231.0,9.461,67.738,95.86303,8.34
Italy,2006,0.43419442,44918.17,81.414,379934.0,9.516,67.856,96.08226,8.44
